Country,City,Country_ru,City_ru,Date,Index
Russia,Azov,Россия,Азов,2020-03-17,0.9
Russia,Azov,Россия,Азов,2020-03-18,1.0
Russia,Azov,Россия,Азов,2020-03-19,0.9
Russia,Azov,Россия,Азов,2020-03-20,1.1
Russia,Azov,Россия,Азов,2020-03-21,2.1
Russia,Azov,Россия,Азов,2020-03-22,2.7
Russia,Azov,Россия,Азов,2020-03-23,1.4
Russia,Azov,Россия,Азов,2020-03-24,1.4
Russia,Azov,Россия,Азов,2020-03-25,1.3
Russia,Azov,Россия,Азов,2020-03-26,1.3
Russia,Azov,Россия,Азов,2020-03-27,1.4
Russia,Azov,Россия,Азов,2020-03-28,2.8
Russia,Azov,Россия,Азов,2020-03-29,3.4
Russia,Azov,Россия,Азов,2020-03-30,3.0
Russia,Azov,Россия,Азов,2020-03-31,3.1
Russia,Azov,Россия,Азов,2020-04-01,3.4
Russia,Azov,Россия,Азов,2020-04-02,3.4
Russia,Azov,Россия,Азов,2020-04-03,3.2
Russia,Azov,Россия,Азов,2020-04-04,3.6
Russia,Azov,Россия,Азов,2020-04-05,3.7
Russia,Azov,Россия,Азов,2020-04-06,2.9
Russia,Azov,Россия,Азов,2020-04-07,2.8
Russia,Azov,Россия,Азов,2020-04-08,2.7
Russia,Azov,Россия,Азов,2020-04-09,2.6
Russia,Azov,Россия,Азов,2020-04-10,2.5
Russia,Azov,Россия,Азов,2020-04-11,3.2
Russia,Azov,Россия,Азов,2020-04-12,3.5
Russia,Azov,Россия,Азов,2020-04-13,2.6
Russia,Azov,Россия,Азов,2020-04-14,2.5
Russia,Azov,Россия,Азов,2020-04-15,2.6
Russia,Azov,Россия,Азов,2020-04-16,2.5
Russia,Azov,Россия,Азов,2020-04-17,2.6
Russia,Azov,Россия,Азов,2020-04-18,3.2
Russia,Azov,Россия,Азов,2020-04-19,3.4
Russia,Azov,Россия,Азов,2020-04-20,2.9
Russia,Azov,Россия,Азов,2020-04-21,2.5
Russia,Azov,Россия,Азов,2020-04-22,2.5
Russia,Azov,Россия,Азов,2020-04-23,2.5
Russia,Azov,Россия,Азов,2020-04-24,2.4
Russia,Azov,Россия,Азов,2020-04-25,2.9
Russia,Azov,Россия,Азов,2020-04-26,3.2
Russia,Azov,Россия,Азов,2020-04-27,2.5
Russia,Azov,Россия,Азов,2020-04-28,2.2
Russia,Azov,Россия,Азов,2020-04-29,2.2
Russia,Azov,Россия,Азов,2020-04-30,2.1
Russia,Azov,Россия,Азов,2020-05-01,2.8
Russia,Azov,Россия,Азов,2020-05-02,3.1
Russia,Azov,Россия,Азов,2020-05-03,3.3
Russia,Azov,Россия,Азов,2020-05-04,3.1
Russia,Azov,Россия,Азов,2020-05-05,3.0
Russia,Azov,Россия,Азов,2020-05-06,2.3
Russia,Azov,Россия,Азов,2020-05-07,2.2
Russia,Azov,Россия,Азов,2020-05-08,2.2
Russia,Azov,Россия,Азов,2020-05-09,3.1
Russia,Azov,Россия,Азов,2020-05-10,3.2
Russia,Azov,Россия,Азов,2020-05-11,3.0
Russia,Azov,Россия,Азов,2020-05-12,1.9
Russia,Azov,Россия,Азов,2020-05-13,2.0
Russia,Azov,Россия,Азов,2020-05-14,1.9
Russia,Azov,Россия,Азов,2020-05-15,2.0
Russia,Azov,Россия,Азов,2020-05-16,2.8
Russia,Azov,Россия,Азов,2020-05-17,2.9
Russia,Azov,Россия,Азов,2020-05-18,2.1
Russia,Azov,Россия,Азов,2020-05-19,1.7
Russia,Azov,Россия,Азов,2020-05-20,1.8
Russia,Azov,Россия,Азов,2020-05-21,2.1
Russia,Azov,Россия,Азов,2020-05-22,1.9
Russia,Azov,Россия,Азов,2020-05-23,2.5
Russia,Azov,Россия,Азов,2020-05-24,2.9
Russia,Azov,Россия,Азов,2020-05-25,1.9
Russia,Azov,Россия,Азов,2020-05-26,1.8
Russia,Azov,Россия,Азов,2020-05-27,1.7
Russia,Azov,Россия,Азов,2020-05-28,1.6
Russia,Azov,Россия,Азов,2020-05-29,1.6
Russia,Azov,Россия,Азов,2020-05-30,2.4
Russia,Azov,Россия,Азов,2020-05-31,2.7
Russia,Azov,Россия,Азов,2020-06-01,1.6
Russia,Azov,Россия,Азов,2020-06-02,1.5
Russia,Azov,Россия,Азов,2020-06-03,1.5
Russia,Azov,Россия,Азов,2020-06-04,1.4
Russia,Azov,Россия,Азов,2020-06-05,1.4
Russia,Azov,Россия,Азов,2020-06-06,2.2
Russia,Azov,Россия,Азов,2020-06-07,2.6
Russia,Azov,Россия,Азов,2020-06-08,1.6
Russia,Azov,Россия,Азов,2020-06-09,1.4
Russia,Azov,Россия,Азов,2020-06-10,1.4
Russia,Azov,Россия,Азов,2020-06-11,1.4
Russia,Azov,Россия,Азов,2020-06-12,2.2
Russia,Azov,Россия,Азов,2020-06-13,2.5
Russia,Azov,Россия,Азов,2020-06-14,2.7
Russia,Alexandrov,Россия,Александров,2020-02-23,2.5
Russia,Alexandrov,Россия,Александров,2020-02-24,2.7
Russia,Alexandrov,Россия,Александров,2020-02-25,1.5
Russia,Alexandrov,Россия,Александров,2020-02-26,1.4
Russia,Alexandrov,Россия,Александров,2020-02-27,1.4
Russia,Alexandrov,Россия,Александров,2020-02-28,1.4
Russia,Alexandrov,Россия,Александров,2020-02-29,2.2
Russia,Alexandrov,Россия,Александров,2020-03-01,2.5
Russia,Alexandrov,Россия,Александров,2020-03-02,1.6
Russia,Alexandrov,Россия,Александров,2020-03-03,1.4
Russia,Alexandrov,Россия,Александров,2020-03-04,1.3
Russia,Alexandrov,Россия,Александров,2020-03-05,1.3
Russia,Alexandrov,Россия,Александров,2020-03-06,1.3
Russia,Alexandrov,Россия,Александров,2020-03-07,1.9
Russia,Alexandrov,Россия,Александров,2020-03-08,2.3
Russia,Alexandrov,Россия,Александров,2020-03-09,2.5
Russia,Alexandrov,Россия,Александров,2020-03-10,1.5
Russia,Alexandrov,Россия,Александров,2020-03-11,1.3
Russia,Alexandrov,Россия,Александров,2020-03-12,1.4
Russia,Alexandrov,Россия,Александров,2020-03-13,1.4
Russia,Alexandrov,Россия,Александров,2020-03-14,2.1
Russia,Alexandrov,Россия,Александров,2020-03-15,2.7
Russia,Alexandrov,Россия,Александров,2020-03-16,1.5
Russia,Alexandrov,Россия,Александров,2020-03-17,1.4
Russia,Alexandrov,Россия,Александров,2020-03-18,1.4
Russia,Alexandrov,Россия,Александров,2020-03-19,1.5
Russia,Alexandrov,Россия,Александров,2020-03-20,1.6
Russia,Alexandrov,Россия,Александров,2020-03-21,2.3
Russia,Alexandrov,Россия,Александров,2020-03-22,2.7
Russia,Alexandrov,Россия,Александров,2020-03-23,1.7
Russia,Alexandrov,Россия,Александров,2020-03-24,1.6
Russia,Alexandrov,Россия,Александров,2020-03-25,1.6
Russia,Alexandrov,Россия,Александров,2020-03-26,1.5
Russia,Alexandrov,Россия,Александров,2020-03-27,1.4
Russia,Alexandrov,Россия,Александров,2020-03-28,2.3
Russia,Alexandrov,Россия,Александров,2020-03-29,2.9
Russia,Alexandrov,Россия,Александров,2020-03-30,3.1
Russia,Alexandrov,Россия,Александров,2020-03-31,3.4
Russia,Alexandrov,Россия,Александров,2020-04-01,3.6
Russia,Alexandrov,Россия,Александров,2020-04-02,3.6
Russia,Alexandrov,Россия,Александров,2020-04-03,3.4
Russia,Alexandrov,Россия,Александров,2020-04-04,3.6
Russia,Alexandrov,Россия,Александров,2020-04-05,3.8
Russia,Alexandrov,Россия,Александров,2020-04-06,3.1
Russia,Alexandrov,Россия,Александров,2020-04-07,3.0
Russia,Alexandrov,Россия,Александров,2020-04-08,2.9
Russia,Alexandrov,Россия,Александров,2020-04-09,2.8
Russia,Alexandrov,Россия,Александров,2020-04-10,2.8
Russia,Alexandrov,Россия,Александров,2020-04-11,3.2
Russia,Alexandrov,Россия,Александров,2020-04-12,3.5
Russia,Alexandrov,Россия,Александров,2020-04-13,2.8
Russia,Alexandrov,Россия,Александров,2020-04-14,2.8
Russia,Alexandrov,Россия,Александров,2020-04-15,2.8
Russia,Alexandrov,Россия,Александров,2020-04-16,2.9
Russia,Alexandrov,Россия,Александров,2020-04-17,2.8
Russia,Alexandrov,Россия,Александров,2020-04-18,3.2
Russia,Alexandrov,Россия,Александров,2020-04-19,3.6
Russia,Alexandrov,Россия,Александров,2020-04-20,2.9
Russia,Alexandrov,Россия,Александров,2020-04-21,2.7
Russia,Alexandrov,Россия,Александров,2020-04-22,2.9
Russia,Alexandrov,Россия,Александров,2020-04-23,2.7
Russia,Alexandrov,Россия,Александров,2020-04-24,2.5
Russia,Alexandrov,Россия,Александров,2020-04-25,3.0
Russia,Alexandrov,Россия,Александров,2020-04-26,3.0
Russia,Alexandrov,Россия,Александров,2020-04-27,2.5
Russia,Alexandrov,Россия,Александров,2020-04-28,2.5
Russia,Alexandrov,Россия,Александров,2020-04-29,2.6
Russia,Alexandrov,Россия,Александров,2020-04-30,2.3
Russia,Alexandrov,Россия,Александров,2020-05-01,2.6
Russia,Alexandrov,Россия,Александров,2020-05-02,2.6
Russia,Alexandrov,Россия,Александров,2020-05-03,2.6
Russia,Alexandrov,Россия,Александров,2020-05-04,2.7
Russia,Alexandrov,Россия,Александров,2020-05-05,2.6
Russia,Alexandrov,Россия,Александров,2020-05-06,2.3
Russia,Alexandrov,Россия,Александров,2020-05-07,2.3
Russia,Alexandrov,Россия,Александров,2020-05-08,2.2
Russia,Alexandrov,Россия,Александров,2020-05-09,2.8
Russia,Alexandrov,Россия,Александров,2020-05-10,2.9
Russia,Alexandrov,Россия,Александров,2020-05-11,2.5
Russia,Alexandrov,Россия,Александров,2020-05-12,2.0
Russia,Alexandrov,Россия,Александров,2020-05-13,2.2
Russia,Alexandrov,Россия,Александров,2020-05-14,2.2
Russia,Alexandrov,Россия,Александров,2020-05-15,1.9
Russia,Alexandrov,Россия,Александров,2020-05-16,2.4
Russia,Alexandrov,Россия,Александров,2020-05-17,2.7
Russia,Alexandrov,Россия,Александров,2020-05-18,2.2
Russia,Alexandrov,Россия,Александров,2020-05-19,2.1
Russia,Alexandrov,Россия,Александров,2020-05-20,1.9
Russia,Alexandrov,Россия,Александров,2020-05-21,2.3
Russia,Alexandrov,Россия,Александров,2020-05-22,2.1
Russia,Alexandrov,Россия,Александров,2020-05-23,2.6
Russia,Alexandrov,Россия,Александров,2020-05-24,2.9
Russia,Alexandrov,Россия,Александров,2020-05-25,1.9
Russia,Alexandrov,Россия,Александров,2020-05-26,1.7
Russia,Alexandrov,Россия,Александров,2020-05-27,1.8
Russia,Alexandrov,Россия,Александров,2020-05-28,1.6
Russia,Alexandrov,Россия,Александров,2020-05-29,2.2
Russia,Alexandrov,Россия,Александров,2020-05-30,2.1
Russia,Alexandrov,Россия,Александров,2020-05-31,2.9
Russia,Alexandrov,Россия,Александров,2020-06-01,1.9
Russia,Alexandrov,Россия,Александров,2020-06-02,1.9
Russia,Alexandrov,Россия,Александров,2020-06-03,1.9
Russia,Alexandrov,Россия,Александров,2020-06-04,1.7
Russia,Alexandrov,Россия,Александров,2020-06-05,1.5
Russia,Alexandrov,Россия,Александров,2020-06-06,1.7
Russia,Alexandrov,Россия,Александров,2020-06-07,2.0
Russia,Alexandrov,Россия,Александров,2020-06-08,1.4
Russia,Alexandrov,Россия,Александров,2020-06-09,1.2
Russia,Alexandrov,Россия,Александров,2020-06-10,1.4
Russia,Alexandrov,Россия,Александров,2020-06-11,1.4
Russia,Alexandrov,Россия,Александров,2020-06-12,2.1
Russia,Alexandrov,Россия,Александров,2020-06-13,1.9
Russia,Alexandrov,Россия,Александров,2020-06-14,2.1
Russia,Aleksin,Россия,Алексин,2020-02-23,2.9
Russia,Aleksin,Россия,Алексин,2020-02-24,3.1
Russia,Aleksin,Россия,Алексин,2020-02-25,1.6
Russia,Aleksin,Россия,Алексин,2020-02-26,1.7
Russia,Aleksin,Россия,Алексин,2020-02-27,1.7
Russia,Aleksin,Россия,Алексин,2020-02-28,1.6
Russia,Aleksin,Россия,Алексин,2020-02-29,2.6
Russia,Aleksin,Россия,Алексин,2020-03-01,2.9
Russia,Aleksin,Россия,Алексин,2020-03-02,1.7
Russia,Aleksin,Россия,Алексин,2020-03-03,1.6
Russia,Aleksin,Россия,Алексин,2020-03-04,1.6
Russia,Aleksin,Россия,Алексин,2020-03-05,1.5
Russia,Aleksin,Россия,Алексин,2020-03-06,1.6
Russia,Aleksin,Россия,Алексин,2020-03-07,2.1
Russia,Aleksin,Россия,Алексин,2020-03-08,2.6
Russia,Aleksin,Россия,Алексин,2020-03-09,2.9
Russia,Aleksin,Россия,Алексин,2020-03-10,1.6
Russia,Aleksin,Россия,Алексин,2020-03-11,1.6
Russia,Aleksin,Россия,Алексин,2020-03-12,1.6
Russia,Aleksin,Россия,Алексин,2020-03-13,1.6
Russia,Aleksin,Россия,Алексин,2020-03-14,2.4
Russia,Aleksin,Россия,Алексин,2020-03-15,3.1
Russia,Aleksin,Россия,Алексин,2020-03-16,1.6
Russia,Aleksin,Россия,Алексин,2020-03-17,1.8
Russia,Aleksin,Россия,Алексин,2020-03-18,1.9
Russia,Aleksin,Россия,Алексин,2020-03-19,1.9
Russia,Aleksin,Россия,Алексин,2020-03-20,1.9
Russia,Aleksin,Россия,Алексин,2020-03-21,2.6
Russia,Aleksin,Россия,Алексин,2020-03-22,3.1
Russia,Aleksin,Россия,Алексин,2020-03-23,2.1
Russia,Aleksin,Россия,Алексин,2020-03-24,1.9
Russia,Aleksin,Россия,Алексин,2020-03-25,1.9
Russia,Aleksin,Россия,Алексин,2020-03-26,1.8
Russia,Aleksin,Россия,Алексин,2020-03-27,1.8
Russia,Aleksin,Россия,Алексин,2020-03-28,2.7
Russia,Aleksin,Россия,Алексин,2020-03-29,3.1
Russia,Aleksin,Россия,Алексин,2020-03-30,3.2
Russia,Aleksin,Россия,Алексин,2020-03-31,3.5
Russia,Aleksin,Россия,Алексин,2020-04-01,3.5
Russia,Aleksin,Россия,Алексин,2020-04-02,3.5
Russia,Aleksin,Россия,Алексин,2020-04-03,3.4
Russia,Aleksin,Россия,Алексин,2020-04-04,3.5
Russia,Aleksin,Россия,Алексин,2020-04-05,3.7
Russia,Aleksin,Россия,Алексин,2020-04-06,2.9
Russia,Aleksin,Россия,Алексин,2020-04-07,2.8
Russia,Aleksin,Россия,Алексин,2020-04-08,2.8
Russia,Aleksin,Россия,Алексин,2020-04-09,2.6
Russia,Aleksin,Россия,Алексин,2020-04-10,2.7
Russia,Aleksin,Россия,Алексин,2020-04-11,3.1
Russia,Aleksin,Россия,Алексин,2020-04-12,3.4
Russia,Aleksin,Россия,Алексин,2020-04-13,2.6
Russia,Aleksin,Россия,Алексин,2020-04-14,2.8
Russia,Aleksin,Россия,Алексин,2020-04-15,2.7
Russia,Aleksin,Россия,Алексин,2020-04-16,2.9
Russia,Aleksin,Россия,Алексин,2020-04-17,2.8
Russia,Aleksin,Россия,Алексин,2020-04-18,3.3
Russia,Aleksin,Россия,Алексин,2020-04-19,3.6
Russia,Aleksin,Россия,Алексин,2020-04-20,2.9
Russia,Aleksin,Россия,Алексин,2020-04-21,2.8
Russia,Aleksin,Россия,Алексин,2020-04-22,2.8
Russia,Aleksin,Россия,Алексин,2020-04-23,2.8
Russia,Aleksin,Россия,Алексин,2020-04-24,2.6
Russia,Aleksin,Россия,Алексин,2020-04-25,3.2
Russia,Aleksin,Россия,Алексин,2020-04-26,3.3
Russia,Aleksin,Россия,Алексин,2020-04-27,2.6
Russia,Aleksin,Россия,Алексин,2020-04-28,2.5
Russia,Aleksin,Россия,Алексин,2020-04-29,2.7
Russia,Aleksin,Россия,Алексин,2020-04-30,2.5
Russia,Aleksin,Россия,Алексин,2020-05-01,3.2
Russia,Aleksin,Россия,Алексин,2020-05-02,3.0
Russia,Aleksin,Россия,Алексин,2020-05-03,2.8
Russia,Aleksin,Россия,Алексин,2020-05-04,3.1
Russia,Aleksin,Россия,Алексин,2020-05-05,2.8
Russia,Aleksin,Россия,Алексин,2020-05-06,2.7
Russia,Aleksin,Россия,Алексин,2020-05-07,2.5
Russia,Aleksin,Россия,Алексин,2020-05-08,2.4
Russia,Aleksin,Россия,Алексин,2020-05-09,3.3
Russia,Aleksin,Россия,Алексин,2020-05-10,3.4
Russia,Aleksin,Россия,Алексин,2020-05-11,2.8
Russia,Aleksin,Россия,Алексин,2020-05-12,2.1
Russia,Aleksin,Россия,Алексин,2020-05-13,2.2
Russia,Aleksin,Россия,Алексин,2020-05-14,2.2
Russia,Aleksin,Россия,Алексин,2020-05-15,2.1
Russia,Aleksin,Россия,Алексин,2020-05-16,2.5
Russia,Aleksin,Россия,Алексин,2020-05-17,2.9
Russia,Aleksin,Россия,Алексин,2020-05-18,2.3
Russia,Aleksin,Россия,Алексин,2020-05-19,2.1
Russia,Aleksin,Россия,Алексин,2020-05-20,1.9
Russia,Aleksin,Россия,Алексин,2020-05-21,2.1
Russia,Aleksin,Россия,Алексин,2020-05-22,2.0
Russia,Aleksin,Россия,Алексин,2020-05-23,2.5
Russia,Aleksin,Россия,Алексин,2020-05-24,2.9
Russia,Aleksin,Россия,Алексин,2020-05-25,1.9
Russia,Aleksin,Россия,Алексин,2020-05-26,1.9
Russia,Aleksin,Россия,Алексин,2020-05-27,1.8
Russia,Aleksin,Россия,Алексин,2020-05-28,1.8
Russia,Aleksin,Россия,Алексин,2020-05-29,2.2
Russia,Aleksin,Россия,Алексин,2020-05-30,2.2
Russia,Aleksin,Россия,Алексин,2020-05-31,2.9
Russia,Aleksin,Россия,Алексин,2020-06-01,2.1
Russia,Aleksin,Россия,Алексин,2020-06-02,2.1
Russia,Aleksin,Россия,Алексин,2020-06-03,2.0
Russia,Aleksin,Россия,Алексин,2020-06-04,2.0
Russia,Aleksin,Россия,Алексин,2020-06-05,2.0
Russia,Aleksin,Россия,Алексин,2020-06-06,2.2
Russia,Aleksin,Россия,Алексин,2020-06-07,2.5
Russia,Aleksin,Россия,Алексин,2020-06-08,1.8
Russia,Aleksin,Россия,Алексин,2020-06-09,1.7
Russia,Aleksin,Россия,Алексин,2020-06-10,1.7
Russia,Aleksin,Россия,Алексин,2020-06-11,1.6
Russia,Aleksin,Россия,Алексин,2020-06-12,2.1
Russia,Aleksin,Россия,Алексин,2020-06-13,2.6
Russia,Aleksin,Россия,Алексин,2020-06-14,2.6
Russia,Almetyevsk,Россия,Альметьевск,2020-02-23,2.5
Russia,Almetyevsk,Россия,Альметьевск,2020-02-24,2.8
Russia,Almetyevsk,Россия,Альметьевск,2020-02-25,0.8
Russia,Almetyevsk,Россия,Альметьевск,2020-02-26,0.8
Russia,Almetyevsk,Россия,Альметьевск,2020-02-27,0.8
Russia,Almetyevsk,Россия,Альметьевск,2020-02-28,0.8
Russia,Almetyevsk,Россия,Альметьевск,2020-02-29,2.2
Russia,Almetyevsk,Россия,Альметьевск,2020-03-01,2.7
Russia,Almetyevsk,Россия,Альметьевск,2020-03-02,0.8
Russia,Almetyevsk,Россия,Альметьевск,2020-03-03,0.7
Russia,Almetyevsk,Россия,Альметьевск,2020-03-04,0.7
Russia,Almetyevsk,Россия,Альметьевск,2020-03-05,0.6
Russia,Almetyevsk,Россия,Альметьевск,2020-03-06,0.7
Russia,Almetyevsk,Россия,Альметьевск,2020-03-07,2.1
Russia,Almetyevsk,Россия,Альметьевск,2020-03-08,2.5
Russia,Almetyevsk,Россия,Альметьевск,2020-03-09,2.9
Russia,Almetyevsk,Россия,Альметьевск,2020-03-10,0.7
Russia,Almetyevsk,Россия,Альметьевск,2020-03-11,0.7
Russia,Almetyevsk,Россия,Альметьевск,2020-03-12,0.7
Russia,Almetyevsk,Россия,Альметьевск,2020-03-13,0.7
Russia,Almetyevsk,Россия,Альметьевск,2020-03-14,2.0
Russia,Almetyevsk,Россия,Альметьевск,2020-03-15,2.8
Russia,Almetyevsk,Россия,Альметьевск,2020-03-16,0.9
Russia,Almetyevsk,Россия,Альметьевск,2020-03-17,0.8
Russia,Almetyevsk,Россия,Альметьевск,2020-03-18,0.9
Russia,Almetyevsk,Россия,Альметьевск,2020-03-19,1.2
Russia,Almetyevsk,Россия,Альметьевск,2020-03-20,1.2
Russia,Almetyevsk,Россия,Альметьевск,2020-03-21,2.4
Russia,Almetyevsk,Россия,Альметьевск,2020-03-22,2.9
Russia,Almetyevsk,Россия,Альметьевск,2020-03-23,1.5
Russia,Almetyevsk,Россия,Альметьевск,2020-03-24,1.5
Russia,Almetyevsk,Россия,Альметьевск,2020-03-25,1.4
Russia,Almetyevsk,Россия,Альметьевск,2020-03-26,1.4
Russia,Almetyevsk,Россия,Альметьевск,2020-03-27,1.4
Russia,Almetyevsk,Россия,Альметьевск,2020-03-28,2.9
Russia,Almetyevsk,Россия,Альметьевск,2020-03-29,3.4
Russia,Almetyevsk,Россия,Альметьевск,2020-03-30,3.1
Russia,Almetyevsk,Россия,Альметьевск,2020-03-31,3.2
Russia,Almetyevsk,Россия,Альметьевск,2020-04-01,4.0
Russia,Almetyevsk,Россия,Альметьевск,2020-04-02,4.0
Russia,Almetyevsk,Россия,Альметьевск,2020-04-03,3.9
Russia,Almetyevsk,Россия,Альметьевск,2020-04-04,3.9
Russia,Almetyevsk,Россия,Альметьевск,2020-04-05,4.0
Russia,Almetyevsk,Россия,Альметьевск,2020-04-06,3.2
Russia,Almetyevsk,Россия,Альметьевск,2020-04-07,3.2
Russia,Almetyevsk,Россия,Альметьевск,2020-04-08,3.1
Russia,Almetyevsk,Россия,Альметьевск,2020-04-09,3.0
Russia,Almetyevsk,Россия,Альметьевск,2020-04-10,2.9
Russia,Almetyevsk,Россия,Альметьевск,2020-04-11,3.4
Russia,Almetyevsk,Россия,Альметьевск,2020-04-12,3.7
Russia,Almetyevsk,Россия,Альметьевск,2020-04-13,3.0
Russia,Almetyevsk,Россия,Альметьевск,2020-04-14,2.8
Russia,Almetyevsk,Россия,Альметьевск,2020-04-15,2.7
Russia,Almetyevsk,Россия,Альметьевск,2020-04-16,2.9
Russia,Almetyevsk,Россия,Альметьевск,2020-04-17,2.9
Russia,Almetyevsk,Россия,Альметьевск,2020-04-18,3.4
Russia,Almetyevsk,Россия,Альметьевск,2020-04-19,3.5
Russia,Almetyevsk,Россия,Альметьевск,2020-04-20,2.7
Russia,Almetyevsk,Россия,Альметьевск,2020-04-21,2.9
Russia,Almetyevsk,Россия,Альметьевск,2020-04-22,2.8
Russia,Almetyevsk,Россия,Альметьевск,2020-04-23,2.8
Russia,Almetyevsk,Россия,Альметьевск,2020-04-24,2.7
Russia,Almetyevsk,Россия,Альметьевск,2020-04-25,3.2
Russia,Almetyevsk,Россия,Альметьевск,2020-04-26,3.4
Russia,Almetyevsk,Россия,Альметьевск,2020-04-27,2.5
Russia,Almetyevsk,Россия,Альметьевск,2020-04-28,2.5
Russia,Almetyevsk,Россия,Альметьевск,2020-04-29,2.5
Russia,Almetyevsk,Россия,Альметьевск,2020-04-30,2.5
Russia,Almetyevsk,Россия,Альметьевск,2020-05-01,2.9
Russia,Almetyevsk,Россия,Альметьевск,2020-05-02,2.9
Russia,Almetyevsk,Россия,Альметьевск,2020-05-03,3.0
Russia,Almetyevsk,Россия,Альметьевск,2020-05-04,2.7
Russia,Almetyevsk,Россия,Альметьевск,2020-05-05,2.7
Russia,Almetyevsk,Россия,Альметьевск,2020-05-06,2.1
Russia,Almetyevsk,Россия,Альметьевск,2020-05-07,2.1
Russia,Almetyevsk,Россия,Альметьевск,2020-05-08,2.0
Russia,Almetyevsk,Россия,Альметьевск,2020-05-09,2.7
Russia,Almetyevsk,Россия,Альметьевск,2020-05-10,3.0
Russia,Almetyevsk,Россия,Альметьевск,2020-05-11,2.8
Russia,Almetyevsk,Россия,Альметьевск,2020-05-12,2.0
Russia,Almetyevsk,Россия,Альметьевск,2020-05-13,1.8
Russia,Almetyevsk,Россия,Альметьевск,2020-05-14,1.7
Russia,Almetyevsk,Россия,Альметьевск,2020-05-15,1.7
Russia,Almetyevsk,Россия,Альметьевск,2020-05-16,2.5
Russia,Almetyevsk,Россия,Альметьевск,2020-05-17,2.8
Russia,Almetyevsk,Россия,Альметьевск,2020-05-18,1.7
Russia,Almetyevsk,Россия,Альметьевск,2020-05-19,1.8
Russia,Almetyevsk,Россия,Альметьевск,2020-05-20,1.8
Russia,Almetyevsk,Россия,Альметьевск,2020-05-21,1.7
Russia,Almetyevsk,Россия,Альметьевск,2020-05-22,1.5
Russia,Almetyevsk,Россия,Альметьевск,2020-05-23,2.2
Russia,Almetyevsk,Россия,Альметьевск,2020-05-24,2.6
Russia,Almetyevsk,Россия,Альметьевск,2020-05-25,1.4
Russia,Almetyevsk,Россия,Альметьевск,2020-05-26,1.3
Russia,Almetyevsk,Россия,Альметьевск,2020-05-27,1.3
Russia,Almetyevsk,Россия,Альметьевск,2020-05-28,1.3
Russia,Almetyevsk,Россия,Альметьевск,2020-05-29,1.2
Russia,Almetyevsk,Россия,Альметьевск,2020-05-30,2.1
Russia,Almetyevsk,Россия,Альметьевск,2020-05-31,2.7
Russia,Almetyevsk,Россия,Альметьевск,2020-06-01,1.4
Russia,Almetyevsk,Россия,Альметьевск,2020-06-02,1.2
Russia,Almetyevsk,Россия,Альметьевск,2020-06-03,1.2
Russia,Almetyevsk,Россия,Альметьевск,2020-06-04,1.2
Russia,Almetyevsk,Россия,Альметьевск,2020-06-05,1.2
Russia,Almetyevsk,Россия,Альметьевск,2020-06-06,2.5
Russia,Almetyevsk,Россия,Альметьевск,2020-06-07,2.9
Russia,Almetyevsk,Россия,Альметьевск,2020-06-08,1.2
Russia,Almetyevsk,Россия,Альметьевск,2020-06-09,1.1
Russia,Almetyevsk,Россия,Альметьевск,2020-06-10,1.2
Russia,Almetyevsk,Россия,Альметьевск,2020-06-11,1.2
Russia,Almetyevsk,Россия,Альметьевск,2020-06-12,2.0
Russia,Almetyevsk,Россия,Альметьевск,2020-06-13,2.1
Russia,Almetyevsk,Россия,Альметьевск,2020-06-14,2.4
Russia,Anapa,Россия,Анапа,2020-02-23,2.2
Russia,Anapa,Россия,Анапа,2020-02-24,2.8
Russia,Anapa,Россия,Анапа,2020-02-25,1.0
Russia,Anapa,Россия,Анапа,2020-02-26,1.0
Russia,Anapa,Россия,Анапа,2020-02-27,0.9
Russia,Anapa,Россия,Анапа,2020-02-28,1.0
Russia,Anapa,Россия,Анапа,2020-02-29,1.8
Russia,Anapa,Россия,Анапа,2020-03-01,2.1
Russia,Anapa,Россия,Анапа,2020-03-02,1.0
Russia,Anapa,Россия,Анапа,2020-03-03,0.8
Russia,Anapa,Россия,Анапа,2020-03-04,0.7
Russia,Anapa,Россия,Анапа,2020-03-05,0.7
Russia,Anapa,Россия,Анапа,2020-03-06,0.7
Russia,Anapa,Россия,Анапа,2020-03-07,1.4
Russia,Anapa,Россия,Анапа,2020-03-08,1.7
Russia,Anapa,Россия,Анапа,2020-03-09,1.9
Russia,Anapa,Россия,Анапа,2020-03-10,0.8
Russia,Anapa,Россия,Анапа,2020-03-11,0.9
Russia,Anapa,Россия,Анапа,2020-03-12,0.9
Russia,Anapa,Россия,Анапа,2020-03-13,0.7
Russia,Anapa,Россия,Анапа,2020-03-14,1.6
Russia,Anapa,Россия,Анапа,2020-03-15,2.5
Russia,Anapa,Россия,Анапа,2020-03-16,1.1
Russia,Anapa,Россия,Анапа,2020-03-17,1.0
Russia,Anapa,Россия,Анапа,2020-03-18,1.2
Russia,Anapa,Россия,Анапа,2020-03-19,1.3
Russia,Anapa,Россия,Анапа,2020-03-20,1.1
Russia,Anapa,Россия,Анапа,2020-03-21,1.9
Russia,Anapa,Россия,Анапа,2020-03-22,2.3
Russia,Anapa,Россия,Анапа,2020-03-23,1.4
Russia,Anapa,Россия,Анапа,2020-03-24,1.4
